ClaimID,CustomerID,ClaimDate,ClaimAmount,ClaimStatus,claimid
2245,502,2023-11-18,16232.41,Rejected,3f3da273-f5a0-4557-8d1a-cfdcbcc570e8
2246,899,2022-07-28,5606.2,Approved,0937985c-c34f-495b-9280-dd8c16b1dc96
2247,1193,2023-06-17,16439.9,Pending,ac5f2e08-22d5-46f0-8212-a48ddd1752bd
2248,627,2024-03-28,10306.03,Approved,a5a4369c-2517-4b39-8355-4dadfee381c8
2249,301,2023-06-07,1775.99,Pending,75efafbe-e674-4370-924d-ff60ab365467
2250,1188,2023-06-07,12969.69,Approved,25aabc1f-1600-4f70-8b96-6ac1f0a6b516
2251,1467,2024-07-08,5158.93,Approved,f3ad2df1-c785-4293-90ae-542fc7566f1c
2252,1376,2023-02-10,4228.62,Approved,cc0b70d9-5e3b-41f7-8d5d-d67134ad962d
2253,1542,2023-12-10,8013.72,Pending,1ae3e7f2-9988-4cbf-9c14-ce021f839a28
2254,985,2022-11-26,12255.21,Rejected,c79a0a46-3960-4fad-a466-d905f6d93547
2255,1778,2024-02-09,18103.72,Pending,f992b9b1-b2ff-4931-9af4-cc1eafbbb87a
2256,1118,2022-09-20,752.35,Rejected,4e5bcf13-c094-443b-a267-48d6f2412a53
2257,700,2024-01-10,18656.77,Rejected,9e0fbe9c-8d75-468f-8648-df7903b6dfe4
2258,1087,2024-04-05,1302.24,Pending,f60d2c11-1475-445c-9dfb-c0d6c9021392
2259,1798,2024-01-11,19058.33,Approved,455b0431-b172-4921-bd22-5a01effc4fc6
2260,869,2023-07-22,2798.72,Pending,7ecc0c48-3746-443d-b042-66a39aee604e
2261,972,2023-06-01,19038.08,Pending,62f7f577-57b2-4c08-9cfd-4fc0f6078f6c
2262,835,2024-03-05,12861.18,Rejected,7b49f270-97c7-4acd-ae94-ca0aa07241ad
2263,800,2023-01-12,4340.6,Approved,8ad86fef-de3c-4b86-a078-692a0c19145e
2264,611,2023-02-01,3076.04,Rejected,6f6094a9-014f-4da4-bbbb-9ac6b9d5d43d
2265,1965,2023-03-12,6861.34,Approved,7dfb29fd-5395-45bd-9d35-f8b3ec92fa0e
2266,578,2023-04-14,16407.56,Approved,2f365dff-6b5a-41c0-9c6e-b6c34a85728e
2267,257,2023-06-20,14066.84,Approved,d86f56c5-9e0f-4430-b416-4053d65c6104
2268,1834,2023-04-26,14542.99,Pending,732e40c7-7166-41f7-8785-ffd92331b7be
2269,1155,2023-07-04,6190.92,Approved,1096b527-f48d-4fa1-af6f-4bcc93cf7875
2270,1982,2023-03-28,16484.62,Pending,41769e4a-f9b8-4508-a288-7c88ce27b743
2271,221,2024-02-02,18756.27,Rejected,845491aa-7487-44a3-b59f-d7746264a08f
2272,570,2022-11-13,9959.82,Approved,7cc8e2ca-d3d5-4aea-b381-da69e47390a7
2273,1750,2024-07-05,1938.53,Approved,436f4879-ac24-48eb-8c11-bccb1da43c88
2274,1745,2023-08-01,18795.87,Approved,c9432cee-e0ae-49d7-b780-4bd34dc29552
2275,1578,2023-09-03,1495.83,Rejected,ee398ab0-7e67-464c-93a0-e1c3381008aa
2276,1259,2022-12-30,15293.53,Approved,68140713-0990-4454-bebc-4d02ffa89e85
2277,978,2024-07-06,9300.97,Pending,db232be3-f495-4de0-aa78-0b110cb9e7b7
2278,666,2023-11-22,1676.43,Pending,1aaf1d24-11af-4892-b7a0-755362524da9
2279,1517,2024-04-18,2436.85,Pending,039cb472-039b-4bcb-aaa8-19e875c8e06f
2280,1161,2024-05-27,9291.46,Pending,7729f7e8-23a1-4bda-9693-aee6e5ea2749
2281,48,2023-05-14,4934.01,Pending,041ee093-6a4b-443b-bf44-0783901e6019
2282,1039,2023-11-14,3514.65,Approved,9d2a5b1e-3c06-44ef-918e-98f432d4d3fb
2283,551,2023-01-01,11640.69,Rejected,2abb2a5e-297f-4dd7-b081-6e0d3de79241
2284,948,2023-03-16,10613.81,Approved,f515f732-8296-4567-af6d-ce58c43731ce
2285,1549,2024-03-27,6721.4,Pending,3ec73771-bfac-4227-9153-8b63c2c6d390
2286,284,2023-11-15,10661.33,Pending,d4d7fb73-a7df-4ed4-b84d-642ec1b535c9
2287,604,2023-02-17,3246.42,Approved,8485dc87-78f0-4551-a89a-a361e76d6932
2288,251,2024-03-08,3077.65,Approved,9cf792c7-9770-46df-82e7-b312176e990a
2289,1214,2023-07-03,1711.6,Approved,2232a19c-8ca7-4086-a6a8-1dd9aa754c74
2290,1374,2022-08-07,18494.06,Approved,34738cc3-696f-4106-acd7-132b2b7d1617
2291,1442,2022-10-26,1155.99,Pending,3c1259d1-5d38-4ccf-9a09-9737bb6352c0
2292,1896,2023-02-26,12430.06,Pending,70cd6186-9ead-4e7e-86ec-2ef25dacb53e
2293,1292,2023-12-09,14288.7,Rejected,9e7df16b-fb87-4071-8ba6-34adceb65ae9
2294,849,2024-02-22,15886.04,Pending,91f1c08c-8a11-438a-ad75-afdeb6cd96c7
2295,1003,2023-07-09,17643.94,Pending,5e151eab-8957-475f-ae50-3668f045ac32
2296,899,2023-03-04,5488.46,Pending,71ca2e6e-ec6d-4329-b7f0-426f556aab32
2297,1097,2023-04-09,11778.4,Approved,6db18228-799b-4926-8a88-132d787762a2
2298,1698,2023-09-20,18656.55,Approved,b937b91d-f38c-4e57-94b3-6d93a8c7bbbf
2299,1767,2024-06-19,18641.46,Pending,03342f86-e8d3-419c-b9d9-6e62f00d6f74
2300,534,2022-12-25,17690.84,Approved,7612d962-8ba5-4a29-b6e6-8edade64dde4
2301,1941,2023-12-22,12022.24,Approved,9c4f52f2-d958-43d6-8661-e3a8369911c1
2302,383,2023-01-09,1867.14,Rejected,b937657c-1353-47c4-99dd-8b1bcc1b77ce
2303,547,2023-02-27,17516.83,Approved,57a4a359-155c-45e7-8c69-5acad2c5581d
2304,1779,2024-04-16,17417.77,Approved,89b9cb30-cec7-41af-a587-a6c07b5ad9b5
2305,879,2022-11-01,605.13,Rejected,ce025c12-6eca-4664-9a09-db78a6e2fe3a
2306,1928,2024-01-02,7335.44,Pending,2be84375-cc71-4eb0-abbf-1513a926fae4
2307,812,2022-12-26,18326.07,Pending,4712db2c-a073-4d26-997d-7866d80c2151
2308,577,2023-12-03,16553.67,Pending,9a18a7a8-aca0-402e-913a-f38f544ee6e4
2309,493,2023-07-24,14972.02,Approved,f1e36ff7-e368-48da-9650-5e3d2839c907
2310,1400,2023-12-18,4267.31,Rejected,02d28be2-a868-4738-906a-f75f9beb9685
2311,1734,2024-04-09,17541.59,Pending,f37988a9-5649-43e5-93fb-0176d4f88e54
2312,376,2023-01-14,4039.7,Rejected,50f8dd6b-9d5e-45bb-ae7d-ea2fc459af8d
2313,397,2023-12-27,10502.77,Approved,118078ae-fad4-4017-a10c-ee89d7279c4e
2314,1624,2023-08-27,549.43,Rejected,60857079-ee93-4e23-98b7-812828bc2f9a
2315,3,2023-04-09,10903.28,Pending,5f1b50e6-b658-4ce3-ab49-89d622732654
2316,1219,2023-12-30,3848.08,Rejected,4928a78a-8cc4-495a-bb20-88121d7a64f6
2317,1678,2023-11-19,14305.95,Approved,9818afe9-a393-4f2b-b078-1f27f72d705c
2318,28,2022-09-18,9373.61,Approved,84be5660-c9ca-4f4c-ba23-f18731d2f8c0
2319,1511,2023-07-28,12480.36,Rejected,af1053d7-4eca-4652-b3fa-64001a355df6
2320,773,2024-04-28,9222.19,Rejected,8fb6eb2d-f8f5-4330-9054-d57010ac3e76
2321,1801,2023-12-25,8329.51,Approved,735dc3fd-1526-4419-9673-1753c76e7316
2322,29,2023-05-24,779.02,Rejected,dbc4059d-27aa-466f-81fe-74a8c03e6b81
2323,854,2023-02-25,1245.37,Rejected,3d76c6a2-9220-4b4a-8cfa-96aa1d231bbb
2324,1810,2022-11-26,10153.67,Pending,b277dad6-f1b3-4324-bdc8-08686de14fdd
2325,661,2022-09-28,17544.97,Pending,ed8acf32-96d4-4d80-a99b-0bddb8c4a85c
2326,1664,2023-08-25,11124.3,Pending,18bf0213-27a2-4ca7-8411-a1194b76e98c
2327,1825,2023-06-08,9699.58,Rejected,c1ae5dbf-0db0-45dd-9926-61a7ad817635
2328,406,2023-12-04,16556.02,Pending,d0db3c55-5590-4e2f-afe8-1bc0312b3787
2329,158,2024-03-01,17461.35,Approved,5c205a5b-c7e1-417b-b775-9d4b8f813504
2330,1767,2022-11-15,10037.64,Approved,ae0281db-1a8b-42b0-af55-61af0d78df82
2331,1821,2022-11-13,6036.58,Rejected,d64e03e3-1535-42ad-a5e3-6b91737d5e2b
2332,1094,2024-06-13,16284.53,Rejected,48c9eb68-22ad-4938-a5eb-0cdc8da34867
2333,1435,2023-06-02,7295.9,Pending,1d43a550-9184-43f8-97a3-a1029071a06d
2334,580,2022-07-29,1684.87,Pending,bb20f68d-4602-48ec-a0e9-73a64a591b1e
2335,1186,2023-09-24,8009.08,Approved,57f4603c-16f6-4560-8fe6-afbcd96c633e
2336,675,2024-03-31,18659.24,Rejected,5419e557-fbde-44e3-a1f4-5f5e44f08116
2337,1988,2023-07-26,12377.69,Approved,74f27472-8502-4183-b2bb-ac14c6c04769
2338,1601,2023-12-16,14621.83,Pending,038452cd-613a-47de-8f33-379ea6e9d6f3
2339,1119,2023-08-13,12341.3,Pending,17b21962-ad27-4f4f-b651-d7cd08aba855
2340,611,2024-04-16,10051.79,Pending,7ef323a2-2502-4e8b-aee0-aea2a16882f7
2341,483,2024-03-07,7594.35,Approved,c3869b5f-78f0-4527-840d-d4d2ba875990
2342,522,2024-05-25,19746.37,Approved,f8e3be35-33b4-4dc1-8ea4-ad9a78078485
2343,1448,2022-08-25,9234.86,Pending,bcc83f3f-a765-493d-b947-d50a77c8ddf2
2344,853,2023-01-02,10468.81,Rejected,f03d238c-17ec-48de-b14c-21a5502d6df5
2345,648,2023-03-29,3885.3,Approved,7febbac5-75b2-481f-86fa-45bdfb2d1284
2346,1971,2022-11-28,13684.01,Pending,af507a76-362d-4cb2-9d3b-f7377761f05e
2347,1738,2023-07-17,13265.89,Approved,7e7dfe76-9d51-4d5e-ad48-6a454aea55e7
2348,258,2024-02-27,7580.69,Approved,1db361f3-df3c-44ef-869d-312249e7a87f
2349,1233,2022-10-27,9781.72,Rejected,dfeb11d8-5838-4397-b7d5-984e4ee9df54
2350,860,2023-04-23,16653.02,Rejected,4e0c0257-30ce-4823-a14c-b09b680529c9
2351,417,2023-01-10,8190.81,Rejected,b7b2ae2d-ac8c-455c-b053-62e01589093f
2352,776,2022-08-27,18285.74,Rejected,7218ac69-7d69-4445-81f4-5e40ec1987d5
2353,1021,2023-12-14,17676.73,Approved,87e1914a-e4b8-4a81-b233-a172c08b2810
2354,1032,2024-07-04,3087.82,Rejected,0c58b544-bbaf-40ee-88f4-a41020de7eec
2355,1181,2024-04-09,8365.96,Approved,17a619b5-bcbf-4a70-bbbf-22d6659ad5d1
2356,1575,2024-01-18,10424.62,Rejected,bba0bc66-4132-4692-9370-1050d811a73d
2357,157,2023-08-28,18932.59,Approved,08dfce4a-472b-4b42-91d5-09c7542b1596
2358,1632,2023-03-03,19988.68,Rejected,be22b49d-7480-491b-bf27-d0ec3ff93b30
2359,1623,2022-09-20,1391.52,Pending,23312b0f-b686-463a-80b0-32cb0a87480b
2360,805,2022-08-15,3827.93,Rejected,06d1ff11-ded9-4b24-b50a-e02c8079a0a5
2361,1927,2023-08-11,7312.79,Approved,a5f9a6ae-7281-47de-9ab5-3dcb1c52c541
2362,658,2022-08-06,5261.45,Rejected,34b1de15-3df6-4da9-92d0-b9c28b90f473
2363,237,2024-06-26,12243.65,Pending,b2fdddb7-45f5-4060-9fef-2fc65b385393
2364,1641,2023-02-10,7780.45,Pending,d5cd3999-8db3-4fc6-b8e7-cbb27dfcc960
2365,908,2023-06-07,2842.51,Pending,35df47bc-92dd-4f19-a890-bb3520ef6c16
2366,1525,2023-01-08,10105.64,Rejected,2bbaa738-4fa4-4b57-9c5f-23d381a7e851
2367,1479,2023-07-25,4897.95,Approved,76a493c1-34c4-43c9-a7a3-2aaa2426a38c
2368,80,2023-05-25,13498.25,Rejected,a4518e97-7115-4509-9bae-2ccd660782b2
2369,1634,2023-11-24,17349.79,Rejected,ac3bb05c-982d-4a20-b8cb-40494592efcd
2370,1161,2023-09-03,5243.89,Pending,bf3a491d-7f1e-476f-8122-d6878f3c65e8
2371,1563,2024-06-04,3364.69,Pending,296da886-1fe2-4dbe-9c06-16e00b5d11c5
2372,1176,2022-08-07,5350.41,Rejected,449198d5-0def-4bb1-b03f-3cdda4225f82
2373,1777,2022-10-06,16571.9,Approved,f23910d2-e421-426e-958e-c0236ec2fa06
2374,788,2022-08-24,8284.67,Rejected,f044269d-314a-4d59-8b27-e6d0923c0fbb
2375,1216,2023-08-07,9619.66,Rejected,ee892a53-56f5-486f-9426-169672bfdc99
2376,1138,2023-11-13,4072.13,Approved,8a83d77a-0000-48fe-a11e-074223bee5c6
2377,1581,2024-06-19,8325.64,Approved,360129a4-98ec-4836-b846-b650d3335f12
2378,1532,2023-07-20,10669.67,Rejected,d233bab2-08d7-48f8-8cc9-f65b0701962d
2379,843,2022-12-12,3314.13,Rejected,bb12d48d-59a9-4728-ad00-9fc8403589ba
2380,81,2023-05-23,14802.33,Approved,858398d9-6678-4799-abd0-8666d30f81e8
2381,1546,2024-06-22,4709.97,Approved,4505c1b5-e9f5-4699-852f-455e13e1545b
2382,1677,2023-02-28,10957.35,Rejected,fc2b8f52-31d4-4f65-9ed4-51bd34a8b8e5
2383,1818,2023-05-02,3685.64,Rejected,27eda785-273e-4313-9829-78541ad3290b
2384,137,2024-02-14,7202.36,Rejected,993b3431-dd2a-436e-865d-1917eb0d6319
2385,12,2023-02-02,7748.6,Approved,b2ccd361-3a70-4ae6-9f03-855509f8e0ae
2386,776,2022-09-05,16086.89,Rejected,a456fc68-2874-4245-811c-e8bc8b8326ce
2387,1600,2023-10-05,8081.04,Approved,6ae41a4f-2c1d-4aae-8949-c07836b3f449
2388,1308,2022-10-13,13939.94,Rejected,c0b168d8-3730-47e5-8308-c057603e6f5d
2389,1886,2023-01-30,3675.64,Approved,d0080205-0f15-47ed-8173-14f226e4a561
2390,204,2022-08-15,5821.11,Approved,5d9d6bf3-07dd-43bc-b72e-55af5733b556
2391,187,2022-12-06,7618.63,Rejected,2ca0c955-2c42-4d32-9d31-356ad1bb268e
2392,1175,2024-05-30,3322.56,Pending,d8bb775a-f905-463f-82a5-83942e0427ed
2393,1964,2023-10-14,15931.58,Pending,60230e9f-215f-4ea0-8831-1d29ae9ff0e2
2394,393,2023-06-17,4778.82,Rejected,a6215c6a-30b7-4e75-9c29-9e21c6b05b42
2395,1556,2023-02-27,6084.68,Rejected,3b1a9d6f-acca-4d77-8384-0e9c27b6f2ff
2396,1221,2023-12-25,18815.41,Approved,453feec2-e7de-49f3-9fd6-da2044b43784
2397,1331,2022-12-19,11751.82,Approved,981cb4b8-73a2-4de9-94da-b95dc967cbcb
2398,1026,2023-08-03,2639.63,Rejected,5f5fe9a8-d3a3-4693-a846-410b6d74d61e
2399,1592,2023-03-20,5241.23,Pending,29eb1181-d6d3-4910-a2f6-67970034197d
2400,139,2023-08-23,12258.31,Pending,06cab6e3-ff69-4719-8aaf-dcac0197322a
2401,707,2024-04-09,5733.16,Rejected,9a574ef1-839b-4428-84e9-7bf830d7c134
2402,301,2024-05-13,7721.26,Rejected,c83d0f7a-be90-416f-a75e-df93796a2a1f
2403,1589,2024-03-31,6047.12,Rejected,ad3069fd-4ce4-4040-b257-11631e2443c2
2404,1028,2023-07-06,14326.24,Approved,bf8f28e4-3844-442b-a8e5-f69d628801b0
2405,1675,2023-10-18,18532.92,Pending,9f159d63-3228-44fb-bf82-b6e0fa02cea4
2406,1468,2023-04-23,4795.85,Pending,4a0f5d2c-75ea-48f8-84d7-1deb39b16055
2407,634,2022-10-07,10544.29,Rejected,7e7404b9-a288-4222-875b-41941707533c
2408,1287,2024-05-03,15673.18,Rejected,129f6f7c-1c5c-4bfc-a324-902add3c4cc4
2409,288,2023-10-28,4699.81,Pending,4eab71b6-2d8a-4c60-962f-30c63a640c10
2410,1355,2022-10-25,11242.77,Approved,ffe6b9c1-823c-42ff-99fe-c953686f6926
2411,1487,2023-08-14,12905.36,Approved,994f2e4a-aca9-4e11-84b7-46dcf2d9259d
2412,622,2024-05-03,1251.34,Approved,71ec8179-c812-4f0e-ba94-ca160618d0dd
2413,1460,2023-11-19,13176.66,Pending,25438d65-ad25-40c0-934a-ca5657081bc1
2414,1407,2024-06-04,12590.37,Pending,580cfd41-bfcc-49b7-9c72-ecbda8e4c9a9
2415,1385,2024-05-04,15896.34,Pending,6db13fe1-4278-4725-a1c8-cfa66352129a
2416,1774,2023-08-21,1158.51,Pending,4a7b8be4-9df9-467c-a119-db3c5f771e28
2417,641,2024-06-06,10850.48,Pending,b02bcfbb-574f-4441-abdc-26a77799878f
2418,1621,2022-12-17,13203.66,Pending,4f2b6226-3b01-45e6-8ef7-93d1ebe44914
2419,1591,2022-12-17,3903.4,Approved,b422f0c3-c131-4e34-97a8-87563a6ab3ae
2420,1577,2022-12-18,13811.77,Rejected,c864519e-10fa-4bb9-ac11-233565a04372
2421,908,2024-05-21,18678.74,Rejected,5188d402-5c7c-4d46-a176-a210c5a1341d
2422,772,2023-09-13,10556.65,Rejected,6a002406-6216-41e8-9eac-31f9e7944e84
2423,245,2024-05-31,3846.87,Rejected,c5ff0c86-58b3-4780-a7b3-be058399313d
2424,1941,2022-10-25,6455.33,Approved,a84d69ed-a047-4b4d-876a-155adb704e45
2425,1007,2022-08-16,5577.47,Rejected,630ecd69-3c8e-4d55-a89d-93ee456b2631
2426,1185,2022-09-30,4597.63,Rejected,174f90be-1712-449c-a2ea-1dcca8f0e89b
2427,1058,2024-04-28,8676.15,Pending,a2f4261b-1f46-4ce2-a842-c25beddf349f
2428,1665,2024-04-14,9139.4,Pending,007c34ec-07dc-4327-b17a-0ede3aeaddf9
2429,1692,2023-01-03,17797.06,Pending,6b777741-31b9-4aa9-ac85-26d69d0b5ae2
2430,1315,2023-05-28,14831.54,Rejected,fd284372-ae24-4bc4-b1ba-f7129fe38b62
2431,202,2023-03-07,9099.62,Rejected,1d3c54b5-19f5-417d-8635-4357d50d54e5
2432,1940,2023-03-25,15117.09,Approved,1bd8d792-cf1d-4b83-8b41-365bce969af5
2433,996,2023-04-22,9146.64,Pending,3c6f869f-0637-4e23-ae0f-65347eb5e4e8
2434,449,2022-09-02,18339.99,Pending,4100d901-3c48-453a-baeb-9d2d3b730f72
2435,53,2023-07-12,7179.85,Pending,0154be69-caf8-419d-822b-621079dafcfb
2436,223,2024-03-21,15447.67,Pending,9a365d39-f75d-4333-b5ea-ae2221424fca
2437,966,2023-05-04,10188.45,Pending,43396982-24e8-44f4-b83b-fa0a3f916e9c
2438,494,2023-04-18,5492.28,Rejected,0a090b21-f6ac-42f2-91c3-eb245571ba73
2439,1601,2023-02-22,15123.34,Approved,d766e0fe-3b1e-4fc7-90bf-7dfd21ba0f85
2440,13,2023-05-07,11918.27,Rejected,969a916c-645b-4b2d-8774-9c266401fe45
2441,145,2023-12-26,5884.25,Rejected,c66e930a-47c5-4d65-8609-5135296be791
2442,1799,2024-05-30,2306.43,Approved,0cbc629a-b096-4c4c-971e-8e4ecebb1339
2443,37,2023-07-14,16965.52,Rejected,089d2e9d-2810-4de3-bcc5-c430287a8a57
2444,420,2023-10-03,12201.43,Rejected,b63634b6-05ff-4f2c-b005-e7648e55fdd2
2445,1659,2023-08-08,6947.04,Pending,4cde9686-4078-491a-9f84-efe149e289d6
2446,1829,2022-08-10,15607.54,Pending,d6e50629-dd74-4135-bd96-5d9c62c7f6e7
2447,1897,2024-03-17,13354.39,Pending,613bb1a8-7aee-4a9a-8804-585b9dbb7258
2448,627,2024-01-06,2320.58,Pending,5ce89b18-cc76-4dae-9df9-b1b3556a93cd
2449,1290,2023-09-28,4811.86,Approved,f0297c90-e878-4a10-932c-8db41dcbb213
2450,1755,2023-03-01,6596.9,Rejected,91079941-fa13-4be8-be22-f032b528409f
2451,640,2022-08-07,11870.39,Approved,591faee9-28fb-4a3f-8777-2103f1f7d752
2452,1317,2024-06-24,19169.94,Approved,32b022c4-0b13-48dc-8a53-f1f2f7e0d0f2
2453,152,2022-11-22,16510.44,Approved,cf2290cb-9313-40ac-a9fb-b6faab67bc97
2454,1734,2023-08-29,15952.64,Approved,a9e0f8f3-9e6f-4ef7-adb3-daef0233aafc
2455,512,2023-01-01,16166.07,Rejected,94e3f83b-51ba-4217-99b0-de1663c4222c
2456,1785,2024-06-17,5785.68,Pending,2643d426-df40-448c-8f42-74ca411e0e35
2457,1862,2024-06-21,2490.5,Pending,1a65dd74-cdf3-4a85-b050-dea1d4cb14b6
2458,626,2023-06-04,12412.17,Approved,e951df3b-4ea5-4f2a-adcb-3f2d3b20bb4c
2459,1874,2023-10-01,18470.18,Approved,18a7f4d2-4a11-4981-9b43-4c228e675c4c
2460,35,2024-02-29,13306.29,Pending,38b66db9-5473-40be-9a8f-3376b4c4dcb9
2461,84,2023-08-28,15933.33,Pending,5a5c509a-2196-410d-9156-91a9470211aa
2462,1415,2024-04-21,678.83,Approved,1ab08947-c69b-47a1-bcd8-4576a812590c
2463,1747,2023-10-21,10771.4,Approved,ea275db4-eb84-498c-a864-176e2fbdf200
2464,125,2022-08-02,2308.66,Pending,0b1f585e-3e8c-4a85-a84a-052670ae7194
2465,1095,2024-03-07,19799.45,Rejected,ad3bdcf7-c5d6-4d2d-b71e-c5e35c8ca942
2466,53,2023-12-19,16663.23,Pending,9db9c3d5-170f-4e59-a0b5-ce6d9004a5a5
2467,1708,2023-02-24,12620.3,Pending,d9de3364-f08c-4d9a-ac47-49863a174acc
2468,1002,2024-04-08,16112.51,Rejected,fe997283-8dd4-42dc-aa4e-556d8581e8a2
2469,557,2023-05-26,10235.92,Pending,23287abf-bdec-4c33-b08c-c21829e5017b
2470,847,2023-10-06,17077.44,Pending,1b99065b-1b2b-4fd1-b668-19387e680d42
2471,632,2023-09-12,17404.63,Rejected,d8995749-a9c2-459a-8a86-80a8af27dac6
2472,536,2023-12-11,7877.0,Approved,d29fa682-e765-4a09-bed8-621e7f08d7e8
2473,1953,2022-10-25,7734.79,Approved,99171fc9-5cb0-483e-b99a-f03d49328eb0
2474,1775,2022-07-24,4126.7,Pending,01fcbfbf-f7c4-48a2-89d6-d2b18265bd3b
2475,1411,2023-01-03,15336.82,Approved,c1f3f425-3c1f-4dad-9ace-306a60ee5941
2476,1812,2023-03-17,10157.84,Approved,efde92d1-fa8f-4b5d-a1e9-b304d45525d7
2477,588,2023-02-28,5108.87,Rejected,6f19f4b0-a00f-43e8-a06d-87b555d25985
2478,1237,2024-01-20,15146.24,Pending,fa5365e9-045f-4ad8-b8c2-e4a60b7733f2
2479,40,2023-01-30,13153.57,Approved,e83f26ce-ae11-414c-908c-9735facaa50a
2480,735,2022-11-12,2754.81,Approved,cfa632f6-9519-4187-9df1-ffae4e728462
2481,192,2024-05-25,4587.63,Approved,59ec5052-ebb0-4ae2-911a-5b0245f9cdcb
2482,399,2023-02-18,7639.41,Approved,4aae6294-6e6b-42a3-a8f9-006bb3ad9987
2483,1561,2023-01-25,8856.36,Approved,92c123ba-1256-4362-81c2-b8ecb953fd8b
2484,1054,2022-09-20,1486.98,Rejected,bfe8f1cd-3a03-43fe-ae75-d792d91a709d
2485,969,2023-09-04,6138.32,Pending,344046fa-85e9-4a6b-b6de-10cc9bd049d5
2486,743,2023-08-19,11067.59,Rejected,0fdddd4f-7f16-4b2e-82a1-1845f2a635f4
2487,552,2022-12-31,5069.28,Approved,95b50203-27a2-4b94-96e4-de66251114d8
2488,1698,2023-06-23,4266.35,Approved,f9ce2dd3-13c4-492a-a6fa-04cb284e143d
2489,1593,2022-09-04,2411.65,Approved,9e8185df-be50-43fa-99ed-4a8327cec2bd
2490,882,2023-11-10,7046.46,Approved,f508eb63-f219-4c8b-9211-65a8e73c8645
2491,232,2023-01-22,13932.57,Approved,1e31c42f-fcbc-4dfe-9113-6e84ec777f1a
2492,97,2022-11-09,4466.97,Approved,ec1a47eb-0b8c-47d4-b5aa-e188abb9690b
2493,427,2022-09-18,9088.24,Rejected,b9f11e25-2dd3-4851-93c1-89a9bc0c2610
2494,988,2023-11-20,2157.53,Rejected,c10f33f7-1547-4f14-a572-928cdcbe21cd
2495,749,2022-08-04,13232.46,Rejected,9c739683-3b24-47ef-96fd-a287bc19919d
2496,877,2023-02-23,10967.94,Pending,4faf6d68-94ea-403b-82ad-796116c88982
2497,1310,2023-04-20,13843.99,Approved,524039c2-cc6a-4078-80bf-062df420c392
2498,1078,2023-01-06,12655.56,Pending,8ab3be76-fb1a-4650-ae09-e92584f7ec0b
2499,709,2022-10-15,4734.05,Approved,ffb39e79-483b-4312-b42c-da5102a8a46d
2500,1369,2024-02-11,3832.41,Pending,17238cbf-f3de-4fae-a444-6215c7c31387
2501,732,2023-12-13,16570.35,Approved,e268d9bf-82b8-48f4-8d00-eb2c5bc438dd
2502,1405,2022-11-16,12274.58,Pending,dc457019-d09e-4552-b260-1def10e6a08b
2503,398,2023-11-04,7814.62,Rejected,e1d9c0ad-e081-4365-bce7-da88fd0dad12
2504,1629,2024-02-10,6295.76,Rejected,267f6de2-7ed4-4505-b914-9b37b7f652b5
2505,967,2023-06-13,13782.56,Pending,674582fc-276b-4f91-9869-07fc278e685f
2506,1335,2023-05-04,4006.69,Rejected,e435c692-d4b2-43ba-902d-b5c082deacca
2507,84,2024-03-09,1306.93,Approved,17568213-36bf-4938-b99b-e69a671ef5bc
2508,1940,2022-09-23,18773.87,Pending,e0107911-97e2-4f5d-baca-ce62d094bab3
2509,1397,2023-05-26,1421.99,Approved,7ed81ce8-95ef-4df7-adeb-a45132899078
2510,1910,2023-03-23,11917.48,Rejected,026fc2f1-bb3d-4ebf-b9a9-39a93b4ba8c9
2511,1274,2022-12-11,12832.81,Rejected,db79f35e-acc5-4615-ad96-a10974d32076
2512,1735,2024-03-15,2977.07,Pending,adaec042-75a2-4951-a98c-019a4985f861
2513,1319,2022-12-12,7226.47,Rejected,3d6d593d-6deb-4f3a-837e-e47c7cf24820
2514,1036,2023-07-22,15587.9,Pending,39b04d04-3d0f-4b41-9141-2256977d03a1
2515,1450,2022-10-31,13279.89,Pending,aadf692c-22ee-46f2-a251-be78f2229da4
2516,433,2024-04-14,11035.42,Pending,eda586b5-5ba7-40cc-b5a7-e4003353da88
2517,630,2023-08-12,9025.73,Approved,c7b9dcfe-ab67-427e-900a-004da934dfb0
2518,738,2022-10-26,17915.79,Rejected,28c7e039-65eb-4d07-9840-a0052296b676
2519,1787,2023-09-20,13787.33,Rejected,bad3cf08-6c4e-4845-9063-4fd5e3d225f8
2520,727,2023-04-04,4934.56,Rejected,6b3024ae-372f-41b7-9140-3f6e82e1e9e8
2521,159,2022-12-25,11270.34,Approved,06ed1668-283b-4920-a5b1-46bc37d4c098
2522,93,2022-12-17,16674.31,Approved,babdb9b1-4d18-4d83-899f-dde680b2910e
2523,1938,2024-06-13,5421.57,Pending,12d2b938-deaf-44de-b640-c898fb14e7ff
2524,129,2023-05-30,13999.54,Approved,73a2a0f3-3ab0-44d7-b766-6951db33e299
2525,586,2023-10-03,15812.73,Pending,4670e2ef-5ab0-47de-ad7f-9dac40d4d6b6
2526,1324,2023-03-18,4715.8,Approved,1ffcd222-84f4-41fa-8bf7-1bfcc438df13
2527,1904,2024-02-02,667.75,Pending,473adea1-a775-4d6c-b159-59ac599da0f6
2528,1356,2022-08-29,12081.66,Rejected,61db2f63-355b-450b-9b6f-6651d2fffe08
2529,1540,2023-05-03,3276.83,Rejected,9d581451-498a-491b-8cf0-590c90a60f31
